distance_numeric,is_winner,is_top3,days_since_last_race,horse_name_decay_form_90,horse_rank_rolling_mean_10,horse_rank_rolling_std_10,horse_top3_rate_rolling_mean_5,horse_top3_rate_rolling_std_5,race_class_score,track_dist_avg_pos,prev_perf_index,horse_perf_avg_rolling_mean_5,horse_perf_avg_rolling_std_5,track_Ashburton,track_Awapuni,track_Ellerslie,track_Hastings,track_Hawera,track_Matamata,track_New Plymouth,track_Otaki,track_Pukekohe,track_Riccarton,track_Riccarton Synth,track_Rotorua,track_Ruakaka,track_Tauherinikau,track_Taupo,track_Tauranga,track_Te Aroha,track_Te Rapa,track_Trentham,track_Wanganui,track_Waverley,track_Wingatui,track_Woodville,race_type_2yo,race_type_2yoM,race_type_2yof,race_type_3yo,race_type_3yoM,race_type_3yof,race_type_Hrd,race_type_JmpF,race_type_Mdn,race_type_MdnF&M,race_type_MdnSpc,race_type_Open,race_type_R 65,race_type_R 65X,race_type_R 75,race_type_R 75X,race_type_R 85,race_type_WFA,race_type_WFAf&m,horse_name,race_id,position_numeric,relevance_score,group_id
2040.0,1,1,21.0,0.5434438436888734,2.333333333333333,0.5773502691896258,1.0,0.0,5,2.75,0.0009375,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Ladies Man,20231014_Hastings_WFA_2040.0,1.0,4.0,1
1400.0,1,1,22.0,0.9216322920521636,1.0,0.0,1.0,0.0,4,3.6,0.0,0.0008333333333333,0.001443375672974,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Crocetti,20231021_Te Rapa_3yo_1400.0,1.0,4.0,1
1400.0,0,1,365.0,0.0,2.4885496183206106,2.512395057075209,0.8129770992366412,0.3906761888457202,0,3.6,0.0,0.0008560731104752,0.0010978682557413,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Puntura,20231021_Te Rapa_Open_1400.0,2.0,3.0,1
1600.0,0,0,28.0,0.425046988260754,2.333333333333333,2.309401076758504,0.6666666666666666,0.5773502691896258,3,3.1,0.001875,0.000625,0.0010825317547305,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Belardo Boy,20231021_Trentham_Open_1600.0,11.0,0.0,1
1400.0,0,0,14.0,0.6201599950027585,3.0,2.8284271247461903,0.5,0.7071067811865476,4,2.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Molly Bloom,20231028_Pukekohe_3yof_1400.0,4.0,1.0,1
1200.0,1,1,365.0,0.0,2.4885496183206106,2.512395057075209,0.8129770992366412,0.3906761888457202,0,2.375,0.0,0.0008560731104752,0.0010978682557413,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Desert Lightning,20231028_Pukekohe_Open_1200.0,1.0,4.0,1
1400.0,1,1,28.0,0.536750332785653,1.0,0.0,1.0,0.0,0,1.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Its Business Time,20231028_Riccarton_Open_1400.0,1.0,4.0,1
1400.0,0,0,14.0,0.0,2.0,2.512395057075209,1.0,0.3906761888457202,0,3.6666666666666665,0.0,0.0,0.0010978682557413,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Puntura,20231104_Trentham_Open_1400.0,9.0,0.0,1
1500.0,0,1,24.0,0.1713206760570882,6.0,4.69041575982343,0.25,0.5,2,1.5,0.0005357142857142,6.41025641025641e-05,0.0001282051282051,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,El Vencedor,20231107_Pukekohe_Open_1500.0,2.0,3.0,1
1400.0,0,1,365.0,0.0,2.4885496183206106,2.512395057075209,0.8129770992366412,0.3906761888457202,0,2.0,0.0,0.0008560731104752,0.0010978682557413,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,Snazzytavi,20231107_Pukekohe_R 65X_1400.0,2.0,3.0,1
1600.0,1,1,21.0,1.3499909910779204,1.0,0.0,1.0,0.0,5,1.5,0.0028571428571428,0.000625,0.00125,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Crocetti,20231111_Riccarton_3yo_1600.0,1.0,4.0,1
1000.0,1,1,365.0,0.0,2.4885496183206106,2.512395057075209,0.8129770992366412,0.3906761888457202,0,1.0,0.0,0.0008560731104752,0.0010978682557413,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Velocious,20231111_Te Rapa_2yo_1000.0,1.0,4.0,1
1000.0,1,1,365.0,0.0,2.4885496183206106,2.512395057075209,0.8129770992366412,0.3906761888457202,0,1.0,0.0,0.0008560731104752,0.0010978682557413,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Captured By Love,20231112_Tauherinikau_2yo_1000.0,1.0,4.0,1
1400.0,0,1,365.0,0.0,2.4885496183206106,2.512395057075209,0.8129770992366412,0.3906761888457202,0,3.25,0.0,0.0008560731104752,0.0010978682557413,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Nereus,20231114_Ruakaka_R 65_1400.0,3.0,2.0,1
1600.0,1,1,11.0,0.3787325641984832,5.5,4.949747468305833,0.5,0.7071067811865476,3,1.5,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Puntura,20231115_Riccarton_Open_1600.0,1.0,4.0,2
1600.0,0,1,18.0,1.0392827362179635,1.0,0.0,1.0,0.0,3,1.5,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Its Business Time,20231115_Riccarton_Open_1600.0,2.0,3.0,2
1600.0,1,1,21.0,0.4910982295021551,3.333333333333333,2.0816659994661326,0.3333333333333333,0.5773502691896258,5,1.5,0.0007142857142857,0.0,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Molly Bloom,20231118_Riccarton_3yof_1600.0,1.0,4.0,1
1400.0,0,1,21.0,0.0,1.0,2.512395057075209,1.0,0.3906761888457202,0,3.0,0.0,0.0,0.0010978682557413,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Desert Lightning,20231118_Tauranga_Open_1400.0,3.0,2.0,1
1400.0,1,1,365.0,0.0,2.4885496183206106,2.512395057075209,0.8129770992366412,0.3906761888457202,0,1.6,0.0,0.0008560731104752,0.0010978682557413,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Islington Lass,20231124_New Plymouth_R 75_1400.0,1.0,4.0,1
1100.0,1,1,14.0,0.0,1.0,2.512395057075209,1.0,0.3906761888457202,2,1.0,0.0,0.0,0.0010978682557413,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Velocious,20231125_Pukekohe_2yo_1100.0,1.0,4.0,1
1400.0,1,1,56.0,0.1101496168270448,3.3,3.301514803843836,0.4,0.5477225575051661,4,2.0,0.0002604166666666,0.0010653310104529,0.0009685827539884,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Campionessa,20231125_Pukekohe_WFAf&m_1400.0,1.0,4.0,1
1340.0,0,1,35.0,0.7846862235369187,4.5,4.725815626252608,0.5,0.5773502691896257,0,2.0,0.0001704545454545,0.0009375,0.0010825317547305,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Belardo Boy,20231125_Wanganui_Open_1340.0,2.0,3.0,1
1300.0,1,1,365.0,0.0,2.4885496183206106,2.512395057075209,0.8129770992366412,0.3906761888457202,0,4.5,0.0,0.0008560731104752,0.0010978682557413,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Waitak,20231202_Te Rapa_Open_1300.0,1.0,4.0,1
1600.0,1,1,25.0,0.1297694378866374,5.2,4.43846820423443,0.4,0.5477225575051662,3,1.2222222222222223,0.0006666666666666,0.0001584249084249,0.0002383504549311,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,El Vencedor,20231202_Te Rapa_Open_1600.0,1.0,4.0,1
1400.0,1,1,25.0,0.0,2.0,2.512395057075209,1.0,0.3906761888457202,0,3.6,0.0,0.0,0.0010978682557413,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Snazzytavi,20231202_Te Rapa_R 65_1400.0,1.0,4.0,1
1400.0,0,1,91.0,0.0,10.0,2.512395057075209,0.0,0.3906761888457202,3,2.0,0.00025,0.0,0.0010978682557413,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Orchestral,20231209_Pukekohe_3yo_1400.0,2.0,3.0,1
1100.0,1,1,27.0,0.0,1.0,2.512395057075209,1.0,0.3906761888457202,4,1.0,0.0,0.0,0.0010978682557413,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Captured By Love,20231209_Trentham_2yo_1100.0,1.0,4.0,1
1600.0,1,1,25.0,0.0,3.0,2.512395057075209,1.0,0.3906761888457202,0,3.1,0.0,0.0,0.0010978682557413,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,Nereus,20231209_Trentham_R 65X_1600.0,1.0,4.0,1
1600.0,1,1,21.0,0.6270890852730561,2.0,1.4142135623730951,1.0,0.0,5,3.1,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Desert Lightning,20231209_Trentham_WFA_1600.0,1.0,4.0,2
1600.0,0,0,14.0,0.6716439522023605,4.0,4.242640687119285,0.6,0.5477225575051661,5,3.1,0.0,0.0007840909090909,0.0009982875316599,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Belardo Boy,20231209_Trentham_WFA_1600.0,11.0,0.0,2
1200.0,0,1,98.0,0.2786558481415308,1.0,0.0,1.0,0.0,0,3.5,0.0025,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Quintessa,20231216_Te Rapa_3yo_1200.0,2.0,3.0,1
1600.0,1,1,21.0,0.0872263323013312,3.2,3.359894178227774,0.6,0.5477225575051661,4,1.2222222222222223,0.0028571428571428,0.0006174143437862,0.0005785921480567,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Campionessa,20231216_Te Rapa_WFAf&m_1600.0,1.0,4.0,1
1600.0,1,1,29.0,0.0,1.0,2.512395057075209,1.0,0.3906761888457202,0,3.1,0.0,0.0,0.0010978682557413,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Islington Lass,20231223_Trentham_R 75_1600.0,1.0,4.0,1
1400.0,1,1,38.0,0.2482926518957048,4.0,4.358898943540674,0.6666666666666666,0.5773502691896258,4,3.6666666666666665,0.001875,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Puntura,20231223_Trentham_WFA_1400.0,1.0,4.0,2
1400.0,0,1,14.0,0.9412028382204268,5.166666666666667,4.750438576243952,0.4,0.5477225575051661,4,3.6666666666666665,0.0002840909090909,0.0007840909090909,0.0009982875316599,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Belardo Boy,20231223_Trentham_WFA_1400.0,3.0,2.0,2
1400.0,0,1,10.0,0.5505464206894983,1.3333333333333333,0.5773502691896258,1.0,0.0,4,2.0,0.0,0.0008333333333333,0.001443375672974,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Quintessa,20231226_Pukekohe_3yo_1400.0,2.0,3.0,1
1600.0,1,1,38.0,0.3219582715376759,2.75,2.0615528128088303,0.5,0.5773502691896257,4,4.142857142857143,0.003125,0.0001785714285714,0.0003571428571428,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Molly Bloom,20231226_Pukekohe_3yof_1600.0,1.0,4.0,1
1500.0,1,1,24.0,0.2900820035811268,1.5,0.7071067811865476,1.0,0.0,0,1.5,0.0,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Snazzytavi,20231226_Pukekohe_MdnSpc_1500.0,1.0,4.0,1
2050.0,1,1,10.0,0.7866674701379797,3.1,3.4140233677518315,0.6,0.5477225575051661,5,2.0,0.0025,0.0011174143437862,0.0011222430732638,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Campionessa,20231226_Pukekohe_WFA_2050.0,1.0,4.0,1
2100.0,1,1,22.0,0.1957562831605027,2.0,1.4142135623730951,1.0,0.0,0,1.0,0.0,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Nereus,20231231_Hastings_R 75_2100.0,1.0,4.0,1
1200.0,0,1,37.0,0.5674136687970038,1.0,0.0,1.0,0.0,4,2.375,0.0018181818181818,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Velocious,20240101_Pukekohe_2yo_1200.0,3.0,2.0,1
1600.0,1,1,23.0,0.0,6.0,5.656854249492381,0.5,0.7071067811865476,0,4.142857142857143,0.0010714285714285,0.000125,0.0001767766952966,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Orchestral,20240101_Pukekohe_3yo_1600.0,1.0,4.0,1
1200.0,1,1,30.0,0.0,1.0,2.512395057075209,1.0,0.3906761888457202,5,2.375,0.0,0.0,0.0010978682557413,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Waitak,20240101_Pukekohe_Open_1200.0,1.0,4.0,1
1600.0,0,1,30.0,0.3643576059834472,4.5,4.324349662087931,0.6,0.5477225575051662,4,4.142857142857143,0.001875,0.0002917582417582,0.0003047811107113,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,El Vencedor,20240101_Pukekohe_Open_1600.0,3.0,2.0,1
1600.0,1,1,18.0,0.8170655194851084,1.5,0.5773502691896257,1.0,0.0,5,3.1,0.0014285714285714,0.000625,0.00125,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Quintessa,20240113_Trentham_3yo_1600.0,1.0,4.0,1
1400.0,1,1,99.0,0.0804778139512878,2.0,1.4142135623730951,1.0,0.0,0,1.0,0.00125,0.000595238095238,0.0008417937871268,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Legarto,20240114_Ellerslie_Open_1400.0,1.0,4.0,1
2100.0,0,1,20.0,0.7838384630556443,1.6666666666666667,1.1547005383792517,1.0,0.0,0,2.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Nereus,20240120_Trentham_MdnSpc_2100.0,2.0,3.0,1
1600.0,1,1,28.0,0.6622125593696637,3.25,3.8622100754188224,0.75,0.5,5,3.1,0.0028571428571428,0.00046875,0.0009375,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Puntura,20240120_Trentham_Open_1600.0,1.0,4.0,3
1600.0,0,1,19.0,0.875178566341986,4.285714285714286,3.9880774697543058,0.6,0.5477225575051662,5,3.1,0.0008333333333333,0.0006154761904761,0.0007669753149788,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,El Vencedor,20240120_Trentham_Open_1600.0,2.0,3.0,3
1600.0,0,0,25.0,1.2736827542792315,3.0,3.4641016151377544,0.6,0.5477225575051661,5,3.1,0.0024390243902439,0.0013674143437862,0.0012863885690654,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Campionessa,20240120_Trentham_Open_1600.0,9.0,0.0,3
1200.0,1,1,26.0,0.9216322920521636,1.6666666666666667,1.1547005383792517,1.0,0.0,2,1.375,0.0011111111111111,0.0006060606060606,0.0010497277621629,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Velocious,20240127_Ellerslie_2yo_1200.0,1.0,4.0,1
1200.0,1,1,77.0,0.910399880143384,1.0,0.0,1.0,0.0,3,1.375,0.003125,0.0010714285714285,0.0014725377234348,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Crocetti,20240127_Ellerslie_3yo_1200.0,1.0,4.0,1
1600.0,1,1,26.0,0.2900820035811268,4.333333333333333,4.932882862316247,0.6666666666666666,0.5773502691896258,2,2.4,0.0,0.0004404761904761,0.0005605360650949,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Orchestral,20240127_Ellerslie_3yo_1600.0,1.0,4.0,2
1600.0,0,0,32.0,0.6850490328075388,2.4,1.949358868961793,0.6,0.5477225575051661,2,2.4,0.0025,0.0007678571428571,0.0013534960401169,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Molly Bloom,20240127_Ellerslie_3yo_1600.0,7.0,0.0,2
1600.0,1,1,49.0,0.5154250384915843,1.6666666666666667,1.1547005383792517,1.0,0.0,1,2.4,0.003125,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Desert Lightning,20240127_Ellerslie_Open_1600.0,1.0,4.0,2
1600.0,0,1,13.0,0.357754708716569,1.6666666666666667,1.1547005383792517,1.0,0.0,1,2.4,0.0,0.000813492063492,0.0007051331604728,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Legarto,20240127_Ellerslie_Open_1600.0,2.0,3.0,2
1200.0,1,1,56.0,0.3976344264845873,1.0,0.0,1.0,0.0,3,2.0,0.0036363636363636,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Captured By Love,20240203_New Plymouth_2yo_1200.0,1.0,4.0,1
1400.0,0,1,112.0,0.2706387273960488,2.0,0.816496580927726,1.0,0.0,0,1.6,0.0024509803921568,0.000234375,0.00046875,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Ladies Man,20240203_New Plymouth_Open_1400.0,3.0,2.0,1
1600.0,0,1,42.0,0.6622125593696637,1.3333333333333333,0.5773502691896257,1.0,0.0,0,3.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Snazzytavi,20240206_Tauherinikau_WFAf&m_1600.0,3.0,2.0,1
2000.0,1,1,14.0,1.1861892746968263,3.1666666666666665,2.5625508125043424,0.4,0.5477225575051661,4,1.7777777777777777,0.0001785714285714,0.0012678571428571,0.0014567532742509,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Molly Bloom,20240210_Te Rapa_3yof_2000.0,1.0,4.0,1
1400.0,0,1,14.0,1.14306175608424,1.0,0.0,1.0,0.0,5,3.6,0.0025,0.0016964285714285,0.0015644120953513,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Crocetti,20240210_Te Rapa_WFA_1400.0,2.0,3.0,3
1400.0,0,0,28.0,0.8985230938657534,1.4,0.5477225575051661,1.0,0.0,5,3.6,0.003125,0.0007857142857142,0.001140622815905,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Quintessa,20240210_Te Rapa_WFA_1400.0,4.0,1.0,3
1400.0,0,0,40.0,0.4594258240359266,1.0,0.0,1.0,0.0,5,3.6,0.0041666666666666,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Waitak,20240210_Te Rapa_WFA_1400.0,8.0,0.0,3
2000.0,1,1,14.0,1.0470346155590715,1.75,0.9574271077563382,1.0,0.0,5,1.7777777777777777,0.0003125,0.000610119047619,0.0007049237668051,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Legarto,20240210_Te Rapa_WFA_2000.0,1.0,4.0,2
2000.0,0,1,21.0,1.608444815978327,3.8,3.852848873813304,0.6,0.5477225575051661,5,1.7777777777777777,0.0003472222222222,0.0016113167828106,0.0013645707429232,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Campionessa,20240210_Te Rapa_WFA_2000.0,2.0,3.0,2
2100.0,1,1,21.0,0.8229137700800928,3.5,4.358898943540674,0.75,0.5,4,1.0,0.00125,0.0003303571428571,0.0005079093804759,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Orchestral,20240217_Ellerslie_3yo_2100.0,1.0,4.0,1
1200.0,1,1,21.0,0.7399295418102088,1.0,0.0,1.0,0.0,4,1.1428571428571428,0.0025,0.0012121212121212,0.0020994555243259,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Captured By Love,20240224_Matamata_2yof_1200.0,1.0,4.0,1
2000.0,1,1,18.0,1.0555909064630145,1.75,0.957427107756338,1.0,0.0,0,2.0,0.0,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Snazzytavi,20240224_Matamata_R 75_2000.0,1.0,4.0,1
1600.0,0,1,28.0,0.8026641061454236,1.5,1.0,1.0,0.0,5,5.0,0.000625,0.00078125,0.0015625,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Desert Lightning,20240224_Otaki_WFA_1600.0,3.0,2.0,4
1600.0,0,0,35.0,0.7743122546427054,4.0,3.779644730092272,0.8,0.447213595499958,5,5.0,0.0015625,0.0007821428571428,0.0006860696830332,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,El Vencedor,20240224_Otaki_WFA_1600.0,4.0,1.0,4
